Country Code,Year,Battle_Related_Deaths,Corruption_Control,Drinking Water Service,Fertility_Rate,Infant_Mortality_Rate,Life Expectancy Female,Life Expectancy Male,Life Expectancy Total,Measles_Immunization,Official Aid Recieved,Political_Stability_Score,Rural_Population,Sanitation Service,Undernourishment
PHL,2014,470.0,-0.439754605,46.09974467,2.894,22.3,72.401,66.116,69.311,81.0,677440795.9,-0.713820934,53.907,54.7801874,11.4
PHL,2015,572.0,-0.481130987,46.31463336,2.829,22.2,72.527,66.271,69.45,80.0,514947876.0,-0.854724228,53.716,55.75702534,10.0
PHL,2016,550.0,-0.519234538,46.52906494,2.679,22.3,72.749,66.187,69.49,80.0,283649810.8,-1.378690362,53.525,56.7406029,8.6
PHL,2017,1623.0,-0.507541537,46.74744374,2.525,22.4,73.421,66.517,69.966,81.0,160477447.5,-1.189291,53.318,57.7295074,7.1
PHL,2018,420.0,-0.576294243,46.97025902,2.378,22.6,72.807,66.69,69.761,82.0,547397460.9,-1.096203804,53.093,58.72308972,6.0
PHL,2019,309.0,-0.606206954,47.19717462,2.215,22.7,72.702,66.66,69.68,83.0,887076355.0,-0.928060651,52.851,59.72091729,5.6
PHL,2020,348.0,-0.510658324,47.42812709,2.075,22.8,72.76,67.421,70.097,79.0,1457351196.0,-0.778704286,52.592,60.7224705,5.8
PHL,2021,266.0,-0.530111015,47.66305817,1.95,22.7,69.7,63.813,66.675,64.0,1634966553.0,-0.984022319,52.316,61.72721851,6.0
PHL,2022,207.0,-0.541212201,47.90190412,1.929,22.4,72.446,66.544,69.472,76.0,1613607910.0,-0.65526855,52.023,62.73461455,5.9
PLW,2000,,,65.43092155,,,69.42,61.008,64.499,,39130001.07,,,,
PLW,2001,,,66.31455903,,,69.659,61.326,64.8,,34283000.95,,,,
PLW,2002,,,67.19252222,1.923,20.8,69.861,61.607,65.076,99.0,31462999.34,,30.153,,
PLW,2003,,,68.06477331,1.962,20.1,70.09,62.017,65.446,99.0,25828666.69,1.169785261,30.4,,
PLW,2004,,,69.13790175,1.989,19.3,70.297,62.439,65.816,99.0,19775667.19,1.131853342,29.617,,
PLW,2005,,,70.22562861,2.017,18.6,70.535,62.892,66.219,98.0,23667333.6,1.070744872,28.848,,
PLW,2006,,,71.32814742,1.996,18.0,70.826,63.349,66.633,98.0,37386665.34,1.040722609,28.09,,
PLW,2007,,,72.44461744,1.968,17.5,71.153,63.901,67.113,91.0,22406667.71,1.088965535,27.345,,
PLW,2008,,-0.328292847,73.57509167,1.947,17.1,71.512,64.384,67.562,97.0,42290000.92,1.012082815,26.611,,
PLW,2009,,-0.399734557,74.71842717,1.935,16.8,71.891,64.826,67.99,75.0,34919998.17,1.385001779,25.891,,
PLW,2010,,-0.502526104,75.87468489,1.937,16.6,72.18,65.213,68.347,39.0,28430000.31,1.453984499,25.183,,
PLW,2011,,-0.536440134,77.04290419,1.965,16.6,72.417,65.525,68.638,85.0,24514999.39,1.061803818,24.489,,
PLW,2012,,-0.433817923,78.22348171,2.006,16.8,72.586,65.771,68.863,91.0,15457707.41,1.026400208,23.806,,
PLW,2013,,-0.648547411,79.41483111,2.054,17.1,72.618,65.937,68.981,99.0,35415184.02,1.054114819,23.138,,
PLW,2014,,-0.475804955,80.61708647,2.032,17.6,72.666,66.042,69.062,83.0,23475973.13,0.989585757,22.483,,
PLW,2015,,0.515735567,81.8297948,2.002,18.2,72.604,66.11,69.07,95.0,13934621.81,0.821486235,21.841,,
PLW,2016,,0.582053721,83.04817639,2.055,18.8,72.497,66.167,69.046,96.0,17798099.52,0.846926332,21.225,,
PLW,2017,,0.561709404,84.27134198,2.019,19.4,72.37,66.234,69.019,93.0,22145433.43,1.213738561,20.635,,
PLW,2018,,0.511030793,85.49877851,1.97,19.8,72.192,66.332,68.989,90.0,84542808.53,1.195019484,20.07,,
PLW,2019,,0.530461669,86.72964966,1.984,19.9,72.041,66.455,68.982,97.0,24951759.34,1.17179811,19.53,,
PLW,2020,,0.599220514,87.96424325,1.972,19.9,71.926,66.09,68.689,93.0,66238082.89,1.166096687,19.012,,
PLW,2021,,0.60497576,89.20143427,1.95,19.7,71.348,66.28,68.563,93.0,49441715.24,1.172391534,18.517,,
PLW,2022,,0.601780057,90.44084862,1.927,19.5,71.577,66.724,68.922,96.0,55674930.57,1.083994269,18.044,,
PNG,2000,,,,,,63.803,59.826,61.609,,274980651.9,,,,
PNG,2001,,,,,,63.867,59.846,61.647,,205950668.3,,,,
PNG,2002,,-0.947748065,,4.419,54.3,63.837,59.871,61.643,73.0,203600006.1,-0.550169945,86.836,,27.3
PNG,2003,,-0.813447833,,4.362,53.4,63.925,59.984,61.741,77.0,222839401.2,-0.55901736,86.854,,28.0
PNG,2004,,-0.995903432,,4.283,52.4,63.981,60.046,61.795,77.0,262149993.9,-0.548657,86.873,,28.9
PNG,2005,,-1.151023388,,4.22,51.4,64.023,60.149,61.868,82.0,268392334.0,-0.921983242,86.891,,27.8
PNG,2006,,-1.139937162,,4.148,50.4,64.189,60.297,62.018,82.0,273687347.4,-0.869873524,86.909,,27.8
PNG,2007,,-1.118341684,,4.076,49.3,64.344,60.523,62.211,72.0,328660217.3,-0.747831762,86.927,,27.1
PNG,2008,,-1.17647028,,4.015,48.2,64.732,60.763,62.511,66.0,306424194.3,-0.610212266,86.945,,27.5
PNG,2009,,-1.242565989,,3.941,47.1,65.076,60.967,62.772,65.0,405411315.9,-0.790807426,86.963,,28.4
PNG,2010,,-1.039379001,,3.883,45.9,65.467,61.174,63.056,63.0,507750000.0,-0.808443785,86.981,,29.2
PNG,2011,,-1.0335747,,3.816,44.8,65.941,61.394,63.382,66.0,616479126.0,-0.754677415,87.0,,29.1
PNG,2012,,-0.938103914,,3.746,43.7,66.338,61.548,63.639,71.0,670272705.1,-0.590442359,87.018,,27.6
PNG,2013,,-0.958846331,,3.684,42.6,66.762,61.736,63.927,72.0,657444641.1,-0.520246863,87.022,,26.3
PNG,2014,,-0.910122633,,3.625,41.5,67.135,61.928,64.198,65.0,581906372.1,-0.339367092,87.012,,26.5
PNG,2015,,-0.953294218,,3.558,40.4,67.516,62.121,64.473,57.0,591394836.4,-0.41628924,86.988,,26.8
PNG,2016,,-0.942301393,,3.495,39.3,67.769,62.32,64.7,46.0,531579223.6,-0.504316509,86.95,,27.2
PNG,2017,,-0.912016869,,3.432,38.2,68.011,62.52,64.923,41.0,532627807.6,-0.691195071,86.898,,27.3
PNG,2018,,-0.867965519,,3.382,37.1,68.167,62.725,65.114,37.0,790353637.7,-0.656520247,86.831,,27.5
PNG,2019,,-1.002208829,,3.322,36.1,68.43,62.9,65.331,37.0,650619628.9,-0.706948459,86.75,,27.3
PNG,2020,,-0.596797168,,3.274,35.1,68.368,62.568,65.075,44.0,1057487183.0,-0.653386533,86.655,,27.4
PNG,2021,,-0.770542502,,3.215,34.1,67.449,61.915,64.358,35.0,1186668457.0,-0.578463852,86.544,,27.0
PNG,2022,,-0.696280241,,3.165,33.0,68.284,62.864,65.274,41.0,667487365.7,-0.659367442,86.418,,27.7
POL,2000,,,,,,78.0,69.7,73.74878049,,1393410034.0,,,86.00573889,
POL,2001,,,,,,78.4,70.2,74.2,,958489990.2,,,86.67991459,
POL,2002,,0.381513625,,1.25,7.3,78.8,70.4,74.49756098,98.0,876440002.4,0.743997812,38.213,87.35037063,2.5
POL,2003,,0.401545793,,1.22,7.0,78.9,70.5,74.59756098,97.0,1185640015.0,0.578085065,38.324,88.00185153,2.5
POL,2004,,0.106035829,,1.23,6.7,79.2,70.7,74.84634146,97.0,1520160034.0,0.153857663,38.436,88.6737419,2.5
POL,2005,,0.247518659,91.95850158,1.24,6.5,79.4,70.8,74.99512195,98.0,,0.363082945,38.548,89.34965423,2.5
POL,2006,,0.25655055,92.34340645,1.27,6.3,79.6,70.9,75.14390244,99.0,,0.354031831,38.659,90.02968975,2.5
POL,2007,,0.283813983,92.72996241,1.31,6.0,79.7,71.0,75.24390244,98.0,,0.68284601,38.771,90.7136305,2.5
POL,2008,,0.452767491,93.11819816,1.39,5.7,80.0,71.3,75.54390244,98.0,,0.911096275,38.884,91.40151131,2.5
POL,2009,,0.43509984,93.50833374,1.4,5.4,80.1,71.5,75.69512195,98.0,,0.938135386,38.996,92.09349049,2.5
POL,2010,,0.513736725,93.23504655,1.41,5.1,80.6,72.1,76.24634146,98.0,,1.01733005,39.108,92.78948612,2.5
POL,2011,,0.562475681,92.95179234,1.33,4.9,81.1,72.5,76.69512195,98.0,,1.072062969,39.22,93.48949371,2.5
POL,2012,,0.659753621,92.65698627,1.33,4.7,81.1,72.6,76.74634146,98.0,,1.04947865,39.346,94.192961,2.5
POL,2013,,0.645680547,92.35212298,1.29,4.5,81.2,73.0,77.0,98.0,,0.973354995,39.471,94.90075903,2.5
POL,2014,,0.681905627,92.03690359,1.32,4.3,81.7,73.7,77.60243902,97.0,,0.842940807,39.597,95.61282314,2.5
POL,2015,,0.694461524,91.71144545,1.32,4.2,81.6,73.5,77.45121951,96.0,,0.862319052,39.722,96.32918416,2.5
POL,2016,,0.759568095,91.37841562,1.39,4.1,82.0,73.9,77.85121951,96.0,,0.496157646,39.822,97.0497366,2.5
POL,2017,,0.698781192,91.0381222,1.48,4.0,81.8,73.9,77.75365854,94.0,,0.509756148,39.895,97.49891152,2.5
POL,2018,,0.622786522,90.69058677,1.46,3.9,81.7,73.7,77.60243902,93.0,,0.480488688,39.942,97.69939148,2.5
POL,2019,,0.611018896,90.3359777,1.44,3.8,81.9,74.1,77.90487805,93.0,,0.550716519,39.963,97.74775818,2.5
POL,2020,,0.618671596,89.61918768,1.39,3.8,80.6,72.4,76.4,92.0,,0.491619498,39.957,97.80322804,2.5
POL,2021,,0.546135545,88.90617795,1.33,3.8,79.5,71.4,75.35121951,91.0,,0.491903543,39.925,97.85996537,2.5
POL,2022,2.0,0.506645441,88.91449931,1.29,3.7,81.1,73.4,77.15609756,91.0,,0.505146444,39.866,97.91797001,2.5
PRE,2000,,,,,,53.09139164,50.4143828,51.75154783,,9818610052.0,,,15.79289692,
PRE,2001,,,,,,53.57064812,50.93763328,52.25215724,,10918170040.0,,,15.9831678,
PRE,2002,,,,,,54.02450651,51.46187038,52.74239739,,15587180161.0,,,16.31524399,
PRE,2003,,,,,,54.61166929,51.98331469,53.29390358,,22809709736.0,,,16.65487654,
PRE,2004,,,,,,55.13880434,52.47420309,53.80001826,,26383599842.0,,,16.95538982,
PRE,2005,,,,,,55.75405369,52.98871604,54.36598438,,50550050072.0,,,17.34104542,
PRE,2006,,,,,,56.39475665,53.5620589,54.97192473,,45387340218.0,,,17.71827985,
PRE,2007,,,,,,56.98372736,54.12931977,55.55076813,,40930239902.0,,,18.07060849,
PRE,2008,,,,,,57.52273647,54.74897971,56.1357406,,42294270004.0,,,18.47364319,
PRE,2009,,,,,,57.90097933,55.13169312,56.50933908,,39046519960.0,,,18.8780537,
PRE,2010,,,,,,58.52423998,55.71669245,57.12199836,,39666899872.0,,,19.26759448,
PRE,2011,,,,,,58.72189409,55.89914688,57.31185332,,41593890171.0,,,19.65665867,
PRE,2012,,,,,,59.4752779,56.55542126,58.01534624,,40751410029.0,,,20.05274075,
PRE,2013,,,,,,59.98091879,56.92515091,58.45036312,,40476800090.0,,,20.49330146,
PRE,2014,,,,,,60.21763045,57.01573409,58.60865882,,38651330417.0,,,20.92973517,
PRE,2015,,,,,,60.55125053,57.33548746,58.9362665,,37042490000.0,,,21.36377102,
PRE,2016,,,,,,60.93947539,57.5601969,59.23635624,,36323879717.0,,,21.79882599,
PRE,2017,,,,,,61.3008943,57.8135695,59.54023507,,41500759872.0,,,22.23719027,
PRE,2018,,,,,,61.96767995,58.47625591,60.20747248,,41128600371.0,,,22.67724101,
PRE,2019,,,,,,62.35179985,58.8017124,60.5568009,,43641699738.0,,,23.10540245,
PRE,2020,,,,,,62.50967861,58.55656445,60.501207,,54058549953.0,,,23.5520146,
PRE,2021,,,,,,62.17156099,58.4311812,60.27525051,,50968409741.0,,,23.93716924,
PRE,2022,,,,,,63.21386213,59.5916194,61.383288,,,,,24.30563109,
PRI,2000,,,75.13195127,,,79.278,71.725,75.514,,,,,32.5385126,
PRI,2001,,,75.24593245,,,79.867,72.067,75.972,,,,,32.53629579,
PRI,2002,,1.310743809,75.35991364,1.8317,,80.512,73.072,76.819,,,0.302352816,5.722,32.53407898,
PRI,2003,,1.33278954,75.47389482,1.7624,,80.471,73.334,76.941,,,0.313361704,5.776,32.53186216,
PRI,2004,,1.259595275,75.587876,1.7822,,80.462,73.298,76.913,,,0.557232976,5.832,32.52964535,
PRI,2005,,1.269663095,75.70185719,1.7702,,80.267,73.086,76.703,,,0.445573747,5.888,32.52742854,
PRI,2006,,0.506991565,75.81583837,1.7123,,81.106,73.953,77.561,,,0.377330452,5.944,32.52521173,
PRI,2007,,0.405738354,75.92981956,1.6505,,81.384,73.905,77.659,,,0.409872741,6.001,32.52299492,
PRI,2008,,0.407875597,76.04380074,1.6516,,81.516,74.631,78.111,,,0.264064759,6.058,32.5207781,
PRI,2009,,0.483497262,78.83245449,1.6528,,82.011,74.709,78.377,,,0.153662071,6.116,32.51856129,
PRI,2010,,0.472344607,81.6291143,1.6235,,82.179,75.202,78.717,,,0.356976479,6.175,32.51634448,
PRI,2011,,0.431618601,84.4337802,1.5965,,82.383,75.121,78.766,,,0.600148976,6.227,32.51412767,
PRI,2012,,0.533097982,87.24645216,1.5425,,82.651,75.793,79.258,,,0.584973395,6.274,32.51191086,
PRI,2013,,0.46619001,90.06713019,1.47,,83.53,76.99,80.318,,,0.249155894,6.314,32.50969404,
PRI,2014,,0.45636633,92.8958143,1.432,,83.539,76.47,80.039,,,0.819992661,6.349,32.50916088,
PRI,2015,,0.047225419,95.73250448,1.3365,,84.04,77.214,80.677,,,0.847117484,6.376,32.50916088,
PRI,2016,,-0.009525355,98.57720073,1.2425,,83.803,76.825,80.355,,,0.67782861,6.398,32.50916088,
PRI,2017,,0.09721829,99.44614594,1.101,,82.225,75.823,79.07,,,0.481970578,6.413,32.50916088,
PRI,2018,,0.001306514,99.74116581,1.035,,84.616,77.451,81.086,,,0.273784131,6.422,32.50916088,
PRI,2019,,-0.023611831,99.87310759,0.982,,85.14,77.66,81.438,,,0.142660946,6.424,32.50916088,
PRI,2020,,-0.018320566,99.87310759,0.922,,83.951,76.021,80.009,,,0.435354978,6.419,32.50916088,
PRI,2021,,0.36853826,99.87310759,0.907,,83.821,75.658,79.77,,,0.488091201,6.408,32.50916088,
PRI,2022,,0.113632426,99.87310759,0.914,,83.58,75.277,79.427,,,0.542631984,6.39,32.50916088,
PRK,2000,,,68.99947015,,,63.904,57.587,60.911,,73550003.05,,,,
PRK,2001,,,69.0183483,,,63.914,57.579,60.893,,117889999.4,,,,
PRK,2002,,-1.026662588,69.03723123,1.919,57.7,63.924,57.577,60.877,98.0,264404907.2,0.187998772,40.43,,35.3
PRK,2003,,-1.431557894,69.05587198,1.909,27.3,72.95,65.49,69.399,95.0,131144897.5,0.224566981,40.352,,32.9
PRK,2004,,-1.385844946,69.03631699,1.899,26.8,72.897,65.39,69.294,95.0,160852111.8,0.226076111,40.273,,33.2
PRK,2005,,-1.284464478,68.82840224,1.872,26.3,72.813,65.273,69.168,96.0,87448768.62,0.024262642,40.195,,34.5
PRK,2006,,-1.44351685,68.62117072,1.936,25.9,72.741,65.182,69.061,96.0,55177104.95,-0.020749725,40.116,,36.9
PRK,2007,,-1.543960094,68.41413249,1.943,25.6,72.643,65.221,69.021,99.0,99574996.95,0.537623465,40.038,,39.1
PRK,2008,,-1.518466353,68.20753035,1.97,24.7,72.789,65.633,69.303,98.0,206233337.4,0.524418473,39.96,,40.5
PRK,2009,,-1.289080858,68.02087261,1.905,23.9,72.957,66.242,69.702,98.0,65220001.22,-0.027152836,39.805,,41.3
PRK,2010,,-1.283196568,67.84200035,1.89,22.9,73.257,67.008,70.246,99.0,73650001.53,-0.296562105,39.623,,41.6
PRK,2011,,-1.31766355,67.66362368,1.883,21.7,73.57,67.74,70.772,99.0,118486915.6,-0.251826197,39.443,,41.6
PRK,2012,,-1.287028551,67.48651517,1.882,20.6,73.92,68.475,71.317,99.0,97872795.1,-0.012876378,39.262,,41.8
PRK,2013,,-1.291284204,67.31015844,1.877,19.3,74.304,69.191,71.867,99.0,109102539.1,-0.441554099,39.082,,41.8
PRK,2014,,-1.304520607,67.13480555,1.874,18.2,74.684,69.981,72.451,99.0,153534896.9,-1.134743333,38.902,,42.7
PRK,2015,,-1.273110151,66.96019212,1.863,17.2,74.992,70.435,72.825,98.0,131428344.7,-1.151740313,38.723,,43.3
PRK,2016,,-1.462063909,66.79067237,1.856,16.5,75.198,70.541,72.971,99.0,119649452.2,-0.684034169,38.529,,44.2
PRK,2017,,-1.502041936,66.6258225,1.848,15.4,75.461,70.445,73.034,99.0,133115387.0,-0.500023425,38.322,,45.8
PRK,2018,,-1.588039517,66.46602831,1.834,14.8,75.64,70.281,73.02,98.0,120509132.4,-0.340687156,38.101,,45.3
PRK,2019,,-1.609060407,66.31140898,1.825,14.3,75.863,69.945,72.928,99.0,134714950.6,-0.286878854,37.866,,
PRK,2020,,-1.702882886,66.38089703,1.821,14.1,75.691,69.851,72.783,99.0,125573127.7,-0.378678769,37.619,,
PRK,2021,,-1.622232199,66.45431945,1.806,14.1,75.487,71.282,73.437,99.0,20954397.2,-0.477270007,37.358,,
PRK,2022,,-1.606018543,66.53139987,1.797,14.3,75.72,71.457,73.641,99.0,13594014.17,-0.430811018,37.084,,
PRT,2000,,,93.65893955,,,79.9,72.9,76.31463415,,,,,53.61843353,
PRT,2001,,,93.69343258,,,80.4,73.4,76.81463415,,,,,53.75033464,
PRT,2002,,1.218020082,93.72778179,1.46,4.7,80.6,73.7,77.06585366,93.0,,1.437048197,44.334,53.87931428,2.5
PRT,2003,,1.119102359,93.76341089,1.44,4.3,80.6,74.0,77.2195122,96.0,,1.289688826,43.713,54.00640394,2.5
PRT,2004,,1.125666976,93.8003255,1.4,3.9,81.0,74.5,77.67073171,95.0,,0.969877243,43.093,56.01715794,2.5
PRT,2005,,1.061878324,93.8382334,1.41,3.7,81.4,74.9,78.07073171,93.0,,1.016647577,42.478,58.10022348,2.5
PRT,2006,,1.00923574,93.87748214,1.37,3.4,81.8,75.2,78.4195122,97.0,,0.952390611,41.863,60.25431387,2.5
PRT,2007,,1.028802752,93.91784317,1.35,3.3,81.6,75.2,78.32195122,95.0,,0.821809351,41.251,62.47767647,2.5
PRT,2008,,1.059230208,93.95939324,1.39,3.2,81.7,75.5,78.52439024,97.0,,0.987546325,40.641,64.76883701,2.5
PRT,2009,,1.085582972,94.00189592,1.34,3.1,81.8,75.8,78.72682927,95.0,,0.787381768,40.036,67.12596811,2.5
PRT,2010,,1.062663555,94.12394054,1.39,3.0,82.1,76.1,79.02682927,96.0,,0.717686951,39.433,69.54779032,2.5
PRT,2011,,1.081251621,94.2445699,1.35,3.0,83.8,77.3,80.47073171,97.0,,0.741739273,38.833,72.03269629,2.5
PRT,2012,,0.955447733,94.36371355,1.28,3.0,83.6,77.3,80.37317073,97.0,,0.775272608,38.237,74.57905204,2.5
PRT,2013,,0.912171781,94.45235092,1.21,2.9,84.0,77.6,80.72195122,98.0,,0.748763442,37.648,77.18501026,2.5
PRT,2014,,0.909372628,94.53890694,1.24,2.9,84.4,78.0,81.12195122,98.0,,0.806274414,37.064,79.8492862,2.5
PRT,2015,,0.892139912,94.62334159,1.31,2.9,84.3,78.1,81.12439024,98.0,,0.904212952,36.486,82.57029355,2.5
PRT,2016,,0.858934999,94.7056823,1.37,2.9,84.3,78.1,81.12439024,98.0,,0.958625793,35.914,85.34658354,2.5
PRT,2017,,0.821428776,94.78596065,1.38,2.9,84.6,78.4,81.42439024,98.0,,1.106169701,35.348,88.17673998,2.5
PRT,2018,,0.80631566,94.86413723,1.42,2.9,84.5,78.3,81.32439024,99.0,,1.115307212,34.789,90.83828256,2.5
PRT,2019,,0.745498478,94.94031143,1.44,2.8,84.8,78.7,81.67560976,99.0,,1.051751852,34.236,91.31548648,2.5
PRT,2020,,0.721146345,95.01444466,1.42,2.7,84.3,78.5,81.32926829,99.0,,1.008731127,33.69,91.7682707,2.5
PRT,2021,,0.741993845,95.0865778,1.35,2.7,84.4,78.5,81.37804878,98.0,,0.937390149,33.151,92.19422036,2.5
PRT,2022,,0.728919625,95.15673399,1.43,2.6,84.5,78.9,81.63170732,98.0,,0.795802593,32.619,92.75608342,2.5
PRY,2000,,,49.8363407,,,72.273,67.881,70.026,,80189163.21,,,42.4693919,
PRY,2001,,,50.79239762,,,72.559,68.106,70.281,,68885643.01,,,43.19662848,
PRY,2002,,-1.365068436,51.7348954,3.233,27.6,72.864,68.323,70.539,86.0,65993331.91,-1.211351275,43.4,43.90381072,8.7
PRY,2003,,-1.436838865,52.56898882,3.123,27.0,73.16,68.541,70.795,91.0,65502838.13,-0.749351561,43.023,44.55972938,8.2
PRY,2004,,-1.426462889,53.37760897,3.053,26.4,73.454,68.771,71.054,91.0,34551837.92,-0.566143751,42.695,45.20029685,7.5
PRY,2005,,-1.355833054,54.17941887,2.973,25.8,73.744,69.01,71.317,91.0,63618503.57,-0.652078152,42.367,45.83308073,7.0
PRY,2006,,-1.16153121,54.97408903,2.889,25.2,74.033,69.256,71.584,91.0,68990669.25,-0.776525021,42.04,46.45799498,5.6
PRY,2007,,-1.211035728,55.76164738,2.823,24.6,74.33,69.436,71.817,91.0,120663635.3,-0.740122914,41.714,47.07508551,4.3
PRY,2008,,-0.979693532,56.54244077,2.792,23.9,74.625,69.612,72.047,91.0,138556640.6,-0.727450252,41.388,47.68449142,3.4
PRY,2009,,-0.788950503,57.31616396,2.757,23.3,74.939,69.779,72.282,91.0,161666976.9,-0.883586049,41.063,48.286153,2.7
PRY,2010,,-0.707593381,58.08284781,2.695,22.7,75.257,70.004,72.551,93.0,112949996.9,-0.834862232,40.739,48.88011943,2.5
PRY,2011,,-0.695635736,58.84252004,2.667,22.0,75.536,70.201,72.787,91.0,79977012.63,-0.692596555,40.416,49.46643839,2.5
PRY,2012,,-0.850602806,59.59549476,2.658,21.4,75.944,70.431,73.105,88.0,104570114.1,-0.871902168,40.093,50.04520927,2.5
PRY,2013,,-1.048131943,60.33295771,2.636,20.8,76.233,70.525,73.292,88.0,130709960.9,-0.735861599,39.803,50.61523956,2.5
PRY,2014,,-1.011079431,61.06107176,2.646,20.2,76.445,70.567,73.415,84.0,62420558.93,-0.08862751,39.526,51.17811806,2.5
PRY,2015,,-1.018919945,61.78319244,2.645,19.5,76.517,70.579,73.454,78.0,60176727.29,0.035212629,39.25,51.73445461,2.5
PRY,2016,,-0.763090432,62.49958992,2.624,18.9,76.599,70.572,73.487,85.0,88539772.03,0.134470806,38.974,52.28430374,2.6
PRY,2017,,-0.750717938,63.20980611,2.591,18.3,76.648,70.469,73.45,92.0,142754867.6,-0.002855462,38.7,52.82768556,2.6
PRY,2018,,-0.870756984,63.91670435,2.561,17.7,76.745,70.699,73.627,93.0,164637954.7,-0.086711079,38.415,53.36447182,2.7
PRY,2019,,-0.893645704,64.01892872,2.525,17.2,76.796,70.73,73.668,87.0,128175201.4,-0.018012775,38.121,53.87809186,3.1
PRY,2020,,-0.857888103,64.08422143,2.497,16.7,76.063,69.652,72.72,80.0,305740875.2,0.016717767,37.817,54.38426972,3.4
PRY,2021,,-1.02654171,64.15144761,2.469,16.2,71.335,65.266,68.108,68.0,176413772.6,-0.000937932,37.504,54.73890725,3.9
PRY,2022,,-1.090579629,64.22060427,2.444,15.6,75.414,69.416,72.319,54.0,98176002.5,0.035549313,37.182,55.19313168,4.5
PSE,2000,,,73.13644912,,,72.376,68.284,70.298,,684500000.0,,,43.8223909,
PSE,2001,,,73.4689138,,,72.585,67.077,69.75,,997590026.9,,,43.92939534,
PSE,2002,,-0.329601347,73.80082046,5.216,24.8,72.883,68.936,70.88,94.0,971609985.4,-1.743407488,27.591,44.03625202,
PSE,2003,,-0.378244728,74.13202096,5.062,24.0,73.27,68.755,70.967,99.0,1041839966.0,-1.265782118,27.373,44.14212361,
PSE,2004,,-0.021255206,74.46267654,4.971,23.3,73.537,68.759,71.094,96.0,1160839966.0,-1.166264057,27.155,44.43736927,
PSE,2005,,-0.49689728,74.79263548,4.867,22.6,73.869,70.188,72.004,98.0,1015710022.0,-1.540936112,26.939,44.78585182,
PSE,2006,,-0.303130627,75.12198334,4.739,21.8,74.083,69.665,71.831,99.0,1360250000.0,-1.77021122,26.724,45.66236046,
PSE,2007,,-0.116835959,75.45078941,4.627,21.1,74.328,69.887,72.064,98.0,1717109985.0,-1.87161386,26.509,47.1356473,
PSE,2008,,-0.440319508,75.77891985,4.509,20.4,74.191,70.283,72.204,96.0,2470080078.0,-1.990429997,26.296,48.61572701,
PSE,2009,,-0.108424991,76.106914,4.44,19.7,74.324,70.358,72.306,97.0,2827671387.0,-2.043331146,26.077,50.10545925,
PSE,2010,,-0.113489479,76.43480877,4.434,19.0,75.104,71.552,73.302,98.0,2418719971.0,-1.973575473,25.851,51.60485225,
PSE,2011,,-0.453298777,76.76252951,4.305,18.4,75.458,71.72,73.557,99.0,2434742920.0,-1.93561995,25.619,53.11318615,
PSE,2012,,-0.25758794,77.09004094,4.154,17.7,75.772,71.751,73.722,98.0,2006103516.0,-1.956032157,25.381,54.6300963,
PSE,2013,,-0.258748084,77.41732481,4.049,17.1,76.165,72.196,74.14,99.0,2602328369.0,-1.778823495,25.137,56.15521781,
PSE,2014,,-0.284091651,77.74435501,3.995,17.6,75.609,70.12,72.781,99.0,2487840088.0,-1.985010862,24.887,57.68817685,
PSE,2015,,-0.485898137,78.07105447,3.977,15.8,76.733,72.512,74.577,99.0,1872209473.0,-2.154096127,24.632,59.22830383,
PSE,2016,,-0.18277587,78.39740144,3.887,15.2,77.053,72.863,74.917,99.0,2401660645.0,-1.970878363,24.372,60.77524757,
PSE,2017,,-0.060605384,78.72343208,3.771,14.7,77.343,73.163,75.216,99.0,2147182617.0,-1.650646329,24.106,62.32891727,
PSE,2018,,-0.225766197,79.04901889,3.674,14.1,77.609,73.23,75.38,99.0,2297173584.0,-1.8048774,23.836,63.88841227,
PSE,2019,,-0.353756547,79.37424789,3.591,13.6,78.092,73.612,75.811,99.0,2297391113.0,-1.889428854,23.56,65.45387515,
PSE,2020,,-0.576270461,79.69894582,3.511,13.2,77.603,72.573,74.998,99.0,2035608032.0,-2.01823926,23.281,67.02422299,
PSE,2021,,-0.761468053,80.02319432,3.442,12.8,76.44,71.495,73.89,98.0,2162431885.0,-1.836923361,22.997,68.59957469,
PSE,2022,,-0.702707529,80.33018247,3.375,12.3,79.144,74.247,76.662,97.0,2238307861.0,-1.701955438,22.709,70.1087247,
PSS,2000,,,,,,69.57783998,64.62623293,66.89148328,,387540004.3,,,,
PSS,2001,,,,,,69.65851699,64.7764116,67.01672433,,439919992.4,,,,
PSS,2002,,,,,,69.33969076,64.56499139,66.75848246,,385160003.7,,,,
PSS,2003,,,,,,69.4795772,64.80373133,66.95992975,,430509994.0,,,,
PSS,2004,,,,,,69.55352725,64.99462282,67.10381696,,467779995.9,,,,
PSS,2005,,,,,,69.69997509,65.10683202,67.23327941,,608969993.6,,,,
PSS,2006,,,,,,69.80483112,65.24199298,67.35770491,,632129995.3,,,,
PSS,2007,,,,,,69.7984781,65.26104444,67.36683795,,668039996.1,,,,
PSS,2008,,,,,,69.95659044,65.50283927,67.5747311,,689150003.4,,,,
PSS,2009,,,,,,69.82326755,65.38530409,67.4527929,,759260004.0,,,,
PSS,2010,,,,,,70.25328528,65.84403637,67.90591719,,891840007.8,,,,
PSS,2011,,,,,,70.36797345,65.95730721,68.02228102,,1052520000.0,,,,
